user_id,business_id,stars,review_days_since,name,review_count,user_days_active,useful,funny,cool,fans,average_stars,name_business,city,state,categories,stars_business,review_count_business,label
L-FS5xwHyvJINnt-QvuR2Q,y7qvy9LcyK2hr_VcPBiPaQ,5,3514,Ali,14,5223,0,1,0,0,4,Bicycle Revolutions,Philadelphia,PA,"Bike Repair/Maintenance, Local Services, Sporting Goods, Bikes, Shopping",4.5,94,1
vlXbmvWwU1X52LHCEmjYyQ,LWDktsosohdLy4iI2pIOOQ,4,3134,Karen,61,4326,0,0,0,0,3.17,Bass Pro Shops,Nashville,TN,"Outdoor Gear, Shopping, Fishing, Active Life, Sporting Goods",3,49,1
h_WJ9jf22thDw10b1KL-cg,aOJdNN7IsxR7xy9H_bJuLQ,4,3720,Kristen,143,5571,0,0,0,4,3.64,Pag's Wine Bar,Doylestown,PA,"Food, Beer, Wine & Spirits",3.5,26,1
M-00xuAOYLeaGEhPmmKjfg,eaDZlSuVS0EY67Ke6pRP6Q,5,5201,Sasha,7,5202,0,0,0,2,4.71,Penang,Philadelphia,PA,"Malaysian, Asian Fusion, Cambodian, Chinese, Restaurants, Thai",3.5,1112,1
duJnzlaILBFufu1wjyu-Bg,#NAME?,4,5828,Kevin,42,6211,1,0,0,1,4.65,Marathon,Philadelphia,PA,"Sandwiches, American (New), Lounges, Nightlife, Bars, Restaurants, Breakfast & Brunch",3.5,593,1
eHIDCdEzbZW4tHk4Iegwag,kKPJLiHIr9Gd9sYs3GhxDQ,4,3563,Connie,14,5258,0,0,0,0,3.73,Brick & Mortar,Saint Petersburg,FL,"Nightlife, Bars, American (New), Restaurants, Wine Bars",4.5,421,1
oMNtNOXYFN0qdSCSfOfTOg,7sKfrJmjG6unAQeWdQUe2w,5,3292,Elyse,57,6306,0,0,0,1,4.41,Franzone's Pizzeria & Restaurant,Philadelphia,PA,"Pizza, Restaurants",3.5,110,1
2khAy7DTp3dUmeDJ4ZYw6Q,cBp1fn2LXpSHe4VbTXLYEw,5,2522,Bruce,149,5859,2,0,1,8,4.41,Bab Café - Reno,Reno,NV,"Restaurants, Cafes, Korean, Gluten-Free, Comfort Food, Vegetarian, Vegan, Chicken Wings",4.5,470,1
VMtyZjaEJB9nfmjr4xdVlw,GBTPC53ZrG1ZBY3DT8Mbcw,4,4638,Ben,98,5840,1,1,0,6,3.66,Luke,New Orleans,LA,"German, Restaurants, Seafood, Cocktail Bars, French, Brasseries, American (New), Nightlife, Bars, Cajun/Creole, Breakfast & Brunch",4,4554,1
nnImk681KaRqUVHlSfZjGQ,nFjk0xVI9fNiVN__5g-m8Q,5,2703,Carlos,1107,6941,4,2,6,259,3.96,Ichicoro Ane,Saint Petersburg,FL,"Ramen, Restaurants, Tapas/Small Plates, Nightlife, Japanese, Bars, Cocktail Bars",4,264,1
cARxOd_5yKCgsCbUZ5ED4Q,EtKSTHV5Qx_Q7Aur9o4kQQ,4,3934,Denise,20,4816,0,0,0,0,3.3,Village Whiskey,Philadelphia,PA,"Bars, Nightlife, Whiskey Bars, Burgers, Restaurants, American (New)",4,1553,1
Dhx8SumsYQ0Tw0Zjsplafw,cvHY1RTAPSoH94ysP2_eyQ,5,3002,Karina,213,4885,1,0,1,4,3.87,The Turnip Truck Urban Fare,Nashville,TN,"Health Markets, Restaurants, Grocery, Sandwiches, Food, Specialty Food",4,145,1
fS6uDSnfwYNHkMOWXQmzJw,j8JOZvfeHEfUWq3gEz6ABQ,5,3656,Katie,25,4887,0,0,0,0,4.69,Bacchanal Fine Wine & Spirits,New Orleans,LA,"Jazz & Blues, Bars, Arts & Entertainment, Beer, Wine & Spirits, Wine Bars, Food, Nightlife",4.5,1156,1
5iLTCZo9-YJgdwvk7iM84Q,bMVgakLiCEA6LWRUEoB3wQ,5,3721,Art,92,4674,0,0,0,2,4.63,Express Smog Check,Reno,NV,"Smog Check Stations, Auto Repair, Registration Services, Automotive",4.5,37,1
FLGFtGbXaUo0obR6lnZA1Q,SlLfWzeYOrVBxCd-0QILZQ,5,3072,Su,132,4807,2,0,1,7,3.79,The Boiling House,Cherry Hill,NJ,"Cajun/Creole, Seafood, Noodles, Restaurants",4,238,1
KhHwhL89YnbEw8RNM03C4A,oLc7k78_YcDMnMCdbC-h1A,5,3762,Mark,439,4650,0,0,0,17,4.31,Lucy's Retired Surfers Bar & Restaurant,New Orleans,LA,"American (Traditional), Bars, Nightlife, Restaurants",3.5,514,1
w-rWlc4l1T6Q1GKzdNZrcA,Jx2AoB_IQOUrZ3s6fdAUSA,5,2569,Christine,8,3807,0,0,0,0,4.5,Sips Specialty Coffee House,Tampa,FL,"Coffee & Tea, Food, Internet Cafes, Cafes, Restaurants",4.5,219,1
huHPQSQgw4kFakc0Vq7TDA,_D7QoWuQKMXk0mEE7r_Ftw,5,4145,Tina,930,4288,1,0,1,29,3.94,Chateau La VIn,Columbia,IL,"Beer, Wine & Spirits, Bars, Wineries, Food, Nightlife, Arts & Entertainment, Wine Bars, Wine Tasting Room",5,13,1
62chMGLC5sW48gDBsm_aSw,N2i1U4Z6GHEw9V02N2u6JA,5,4145,Joann,15,4418,2,0,0,0,4.87,Hollander Hotel,St. Petersburg,FL,"Event Planning & Services, Hotels & Travel, Hotels",4.5,265,1
Wbuln6K4xlwyj5WMoYdjNw,gK9CdFaCXmHoW8aLfXiSqg,4,3226,Janelle,41,3549,3,0,0,0,4.21,Tired Hands Fermentaria,Ardmore,PA,"Restaurants, Food, Beer, Wine & Spirits, Breweries, Mexican",4,459,1
BBTexIhkFIYnS0rd56vsKQ,W4ZEKkva9HpAdZG88juwyQ,5,2825,Ranjini,47,5536,0,0,0,0,4.83,Mr. B's Bistro,New Orleans,LA,"Bars, Breakfast & Brunch, Restaurants, Barbeque, Cajun/Creole, Cafes, Cocktail Bars, Nightlife",4,2064,1
JW_742Kc_BeN-tvACR88ew,f06mf_7bT8FibS2UejNrfg,5,4771,christy,232,6886,2,1,1,11,3.91,Blush Lane Organic Market,Edmonton,AB,"Food, Specialty Food, Health Markets, Grocery",4,27,1
s2Bm2i1w24_xgBhPw9xzlA,gZqFuqTjtN4Bfh-_fO315w,5,2587,Steve,18,3470,1,0,0,0,4.5,Tandoor & Tikka,Indianapolis,IN,"Indian, Sandwiches, Restaurants, Pizza",4,157,1
vr-Rw3nMKIgGrVNT6A7p9g,tQYOAfl33tmP4oWpfyRr6g,5,3918,Jamie,554,6344,0,0,0,74,4.07,El Sabor Poblano,Philadelphia,PA,"Mexican, Latin American, Restaurants, Breakfast & Brunch",3.5,56,1
u8YXsT2UCNlIlGHS3LAmPg,iI090K0JMViyPPh7Viovrg,4,3149,Hank,282,4154,0,0,0,22,4.31,Germantown Pub,Nashville,TN,"Chicken Wings, Breakfast & Brunch, Pubs, Restaurants, Burgers, Bars, Sandwiches, Southern, Nightlife, Cajun/Creole, Salad, Sports Bars",3.5,167,1
DVhrMMjptaGyUYxyNj9gtQ,6x6rR-SErwOo3xF2AzXVHA,5,5757,Kristine,276,5758,4,0,2,42,3.74,Newfields: A Place for Nature and the Arts,Indianapolis,IN,"Shopping, Art Galleries, Venues & Event Spaces, Event Planning & Services, Active Life, Museums, Art Museums, Botanical Gardens, Arts & Entertainment, Parks",4.5,373,1
PqTi2vqgxjT98oqFhZ1Uig,4XLfecBXJ9itm4MMStGfWg,5,2489,J.,61,4542,1,0,1,2,4.5600000000000005,The Shop At The CAC,New Orleans,LA,"Home Services, Shared Office Spaces, Real Estate",5,12,1
pr2GemKrmZ84T9bZS8D2xQ,WAPhi7JdwIvdTBgM9KsxHA,4,4531,Sharon,43,6014,1,0,1,2,3.61,Westmont Diner,Haddon Township,NJ,"Grocery, Restaurants, Diners, Food",4,156,1
ndgHYecgAWEqtjnjE7LtfA,MMRRS6YhVRx_iN5-JhMRYg,4,4667,Shannon,86,4968,0,0,0,2,3.9,Han Dynasty,Philadelphia,PA,"Restaurants, Chinese, Szechuan",4,783,1
8EMU7d4pCkdqUnvlIW40CA,9PCPV34KV1B_E3v1IUi4tQ,4,3514,Jeff,1387,4874,2,0,0,124,4.31,African Small Pot,Philadelphia,PA,"Restaurants, Senegalese, African",4,49,1
rqYkeGG9PBAdMRDvTMCmfw,MVmJuns9ZD9QLGltc0Am8g,5,3531,Kim,81,3639,0,0,0,0,4.25,Triple R's Smokehouse,Mascoutah,IL,"Restaurants, Barbeque",4.5,8,1
wABHp4fGUC-0acRKhmQO2A,MMRRS6YhVRx_iN5-JhMRYg,5,3422,Diana,971,5182,0,0,0,35,4.24,Han Dynasty,Philadelphia,PA,"Restaurants, Chinese, Szechuan",4,783,1
bme7nh1NwRfF4U34TXFK2Q,pSmOH4a3HNNpYM82J5ycLA,5,4721,Nadia,19,4721,0,0,0,1,4.11,The Pancake Pantry,Nashville,TN,"Restaurants, Sandwiches, Food, Breakfast & Brunch, Bakeries",4,2063,1
OfhZlqYMrCVAhM-bt_cQug,J-ciDDEdIHMcChGIyKZnOg,4,3082,John,61,4184,0,0,0,2,4.77,Cake Life Bake Shop,Philadelphia,PA,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Restaurants, Desserts",4.5,241,1
QuZKJnltihmZ8jhwfxPeJA,QWqKTWQ2OiDgo3dzNkpung,5,4091,Suzie,134,5812,1,0,0,11,3.84,Jong Ka Jib,Philadelphia,PA,"Korean, Restaurants",4.5,351,1
avQwKRvXc21koLCbahFEig,AY1SyySRyTnBwBdf7qfGxQ,5,5828,Marissa,108,6108,3,0,2,11,4.25,Citi Market place,Philadelphia,PA,"Grocery, Vegan, Food, Vegetarian, Convenience Stores, Restaurants",4.5,86,1
1HQ3yuhqVJPqjCz1P6fDeA,VVvUBlc_WIEb8obKGq39dA,4,3201,Amy,824,3709,2,0,2,133,4.4,Four Green Fields,Tampa,FL,"Irish Pub, Bars, Restaurants, Irish, Nightlife",4.5,39,1
dXgGp-vjO_TSIvLgNz5uaw,o3RGMdSY37_PX1k1vZsXpA,5,4265,Danielle,532,4663,1,0,0,23,3.83,Cafe Ponte,Clearwater,FL,"American (New), Cafes, Restaurants",4.5,541,1
JggphOM7FIbvUyPcsfcNTw,9gObo5ltOMo6UgsaXaHPWA,5,3586,Michelle,1050,5243,5,2,2,175,4.06,R2L,Philadelphia,PA,"American (New), Lounges, Nightlife, Cocktail Bars, Bars, Restaurants",3.5,787,1
3x69a8OGyReKirigOk8Nww,WW8WN8J89M3U4z1xP4MhnA,4,2943,Erin,252,3673,1,0,0,21,4.22,Bob Evans,Indianapolis,IN,"Hotels & Travel, Salad, American (Traditional), Comfort Food, Breakfast & Brunch, Bed & Breakfast, Restaurants",2.5,44,1
nvoyRuO4r0RPoeCGZdTGbQ,YUUMXtU66B4rxwJohSQm7A,4,3421,Darrien,34,4022,0,0,0,0,3.7800000000000002,Tucson Cookie,Tucson,AZ,"Desserts, Comfort Food, Restaurants, Food, Bakeries, Food Delivery Services",4,11,1
mzXDuhZBPdHfMIk1YXP0mQ,mUIBtlWNPD7sz3rGGWQ1RA,5,4368,Kendrah,455,6293,3,0,1,32,3.64,Kanella,Philadelphia,PA,"Mediterranean, Food, Greek, Restaurants, Breakfast & Brunch",4.5,579,1
17jzGkFYCvB5Q0fjJEzVAA,otQS34_MymijPTdNBoBdCw,4,2954,Vanessa,162,4809,0,0,0,19,3.84,BK Tacos,Tucson,AZ,"Restaurants, Tacos, Mexican, Hot Dogs, Breakfast & Brunch, Steakhouses",4,492,1
BOM58nAhmaoOC_Si4u4lOw,8-j10_I745ITrczbkfD-Pw,4,3250,Karma,80,5902,0,0,0,1,3.54,Desi Village Indian Cuisine,King Of Prussia,PA,"Indian, Buffets, Pakistani, Restaurants",3,148,1
Xw7ZjaGfr0WNVt6s_5KZfA,i-tDq8zC7ZmSqSbg_7oddA,5,3162,Marielle,2272,5323,11,5,8,379,4.1,LA Smokehouse,New Orleans,LA,"Barbeque, Sandwiches, Salad, Restaurants, Soup",4,79,1
isilLts_tupKm4-pN2FAFQ,o2ETM4XZXENkzuAaYT2GIg,4,2652,John,185,3637,0,0,0,6,3.81,Sen Thai Asian Bistro,St Louis,MO,"Nightlife, Cocktail Bars, Japanese, Restaurants, Thai, Asian Fusion, Bars",4,181,1
Rhk8owk3uhFTvzJdYbQ6Xg,vje0KIiE7vtpx7JzmBx5LQ,5,3572,DeeAnne,8,3576,0,0,0,0,5,The Pearl,Treasure Island,FL,"Restaurants, French, Moroccan, Seafood, Mediterranean",4,129,1
gasLVm0KRwrVhPGRcqATjw,CHh0ZFrQcsk4boOItr2Zuw,4,3693,Erin,1638,4911,1,0,2,105,3.79,Albertsons,Carpinteria,CA,"Grocery, Drugstores, Pharmacy, Shopping, Food, Health & Medical",3,58,1
VOWlOVEBg9LoHykSBue7EA,6kPHr6gZaU9732ptn9gJrA,4,4009,Ron,20,5254,0,0,0,1,3.87,La Guerrerita Mexican Food,Goleta,CA,"Mexican, Restaurants, Breakfast & Brunch",4,128,1
6LYVWmmUMgyZYnvKhobgXg,RPxrAiJ3krxtv-UQmt0RlQ,4,3238,Julie,131,5099,1,0,0,9,3.84,Orange Grove Family Practice,Tucson,AZ,"Doctors, Family Practice, Health & Medical",2,36,1
o2BGAiWVNp-ZVe7I0Ddf0w,NK9wtI7bMlO3WBjYzhpFAQ,4,2580,David,207,4384,2,0,1,38,3.94,Fleur de Lilly Rivertown Cafe Restaurant & Bar,Kenner,LA,"American (New), Latin American, Restaurants",4,17,1
LpZfJekvMo5S61UBAmuyHw,cXAKeC-EgVChIxhS7fscmw,5,5167,Eve,102,5285,2,0,0,3,3.93,Ghini's French Caffe,Tucson,AZ,"Restaurants, Food, Breakfast & Brunch, Sandwiches, French, Bakeries, Salad",3.5,427,1
_l0csyXqNIcb3vG-1qR8DQ,UCMSWPqzXjd7QHq7v8PJjQ,4,2859,Jill,31,4934,0,0,0,0,4.59,Prep & Pastry,Tucson,AZ,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",4.5,2126,1
q5bEuV2_PMI0yul7DHk5TA,QKFojAIRYfQQzwssuoKjzw,5,2881,Kayla,197,3336,0,0,0,9,4.26,Edmonton Fringe Festival,Edmonton,AB,"Arts & Entertainment, Festivals",5,11,1
jDLeW4d-8WqMkikCTHFJ5g,kJpoduG3wdA35WzOF_T1Aw,5,3374,Betancourt,8,3382,0,0,0,0,4.44,Mexico Lindo,Pinellas Park,FL,"Food, Restaurants, Mexican, Grocery",4.5,54,1
yv-x6ga91bklbhrHFPoRYA,18eWJFJbXyR9j_5xfcRLYA,4,5268,Andrew,85,5841,0,0,0,1,3.7,Siam Elephant,Carpinteria,CA,"Restaurants, Thai",4.5,460,1
E1olskL76b9TrcClgD9oBw,M0r9lUn2gLFYgIwIfG8-bQ,4,3314,Reigan,9,4034,0,0,0,0,3.64,Baileys' Range,Saint Louis,MO,"Ice Cream & Frozen Yogurt, Burgers, Food, Nightlife, Beer Bar, Bars, Restaurants",3.5,1567,1
2Pqs3nedztBqwQE7zO5yiQ,4-CxVJ9n6TPPAmKV7DEOlQ,5,5104,Maria,17,5135,2,0,0,1,3.5300000000000002,Roseann's Hair Studio,Phoenixville,PA,"Hair Salons, Hair Removal, Makeup Artists, Waxing, Beauty & Spas",4.5,23,1
W1tLvceQ3fy7ckQyjliLbQ,QZIcM5_vqVgIQj9z8J0a5g,5,2531,Aubrey,795,4183,0,0,0,50,4.29,Smoothie King,Largo,FL,"Specialty Food, Juice Bars & Smoothies, Food, Health Markets",3,13,1
8FPlMYqDg1fyuwXwY8iPDg,oPzSiJdl9Lg1rB_7bL06qg,4,3094,Anne,98,5467,0,0,0,2,3.06,Four Points by Sheraton Nashville Airport,Nashville,TN,"Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels",3,45,1
H4JNrBAoyCk_ZMZWbAf8OA,oEbpO3vmcrGDW2mtb_s8cQ,4,6632,Allison,607,7364,1,0,0,102,3.84,St. Louis Union Station Marriott,Saint Louis,MO,"Hotels, Hotels & Travel, Restaurants, Event Planning & Services",3.5,41,1
gSp5C3BfIVAHdH27rzoCDQ,RhuYqAT45uIR2NNdDsolXQ,5,2923,Sarah,21,3302,1,0,1,1,4.43,St Mary's Mexican Food,Tucson,AZ,"Restaurants, Mexican",4,207,1
qm6WVOID2j4qJ_M-BrrgHg,fHZ2uY8mRnouJ_mMiciylw,5,2675,Julie,113,4571,0,0,0,7,4.22,Endurance House,Zionsville,IN,"Fashion, Fitness & Instruction, Sporting Goods, Shopping, Active Life, Sports Wear, Bikes",5,6,1
2dyfZNhtyuHdestczTgWjQ,Dv6RfXLYe1atjgz3Xf4GGw,4,4721,Lou,297,5881,0,0,2,51,3.35,HipCityVeg,Philadelphia,PA,"Burgers, Vegetarian, Restaurants, Vegan",4,1082,1
TDGx8YhxmF3OP0XH3dYsXw,SoJwDKedR7SJh7-G69C38A,5,3174,Seamus,23,5115,0,0,0,0,4.5600000000000005,Hong Kong Sunny,New Hope,PA,"Chinese, Restaurants",3,18,1
6cY9ygsa2cZ5RW2LrBBZPA,1_nd9Hcswx4K4FmZZQPMVw,5,4163,John,27,4678,5,0,0,1,4,Rosemary's Grill,Langhorne,PA,"Middle Eastern, Mediterranean, American (New), Restaurants",3.5,19,1
#NAME?,oLc7k78_YcDMnMCdbC-h1A,4,3013,Scott,375,3946,0,0,0,25,3.66,Lucy's Retired Surfers Bar & Restaurant,New Orleans,LA,"American (Traditional), Bars, Nightlife, Restaurants",3.5,514,1
b-DA7VhnYRLg6q5jIK3RNw,AzseSGgDC6bVtMPEYo1CNQ,4,4163,Kent,191,5292,0,0,0,12,3.6,Creole Creamery,New Orleans,LA,"Food, Ice Cream & Frozen Yogurt",4.5,921,1
Bcwv94u7FgNCpCoJLmSsaA,l4aS1QVy_bGnwUXSJzpbsw,5,5828,Amy,17,5869,0,0,1,2,3.89,Big Apple Pizza & Subs,Sparks,NV,"Pizza, Restaurants",4,15,1
05796MJj-TwACdzscsqpKg,onFzWveuDXbSOmq9CdBfPQ,4,4830,Julie,69,4847,1,1,0,4,4.12,RideNow Powersports Ina,Tucson,AZ,"Automotive, Motorcycle Gear, Motorsport Vehicle Dealers, Motorsport Vehicle Repairs, Motorcycle Repair, Motorcycle Dealers, Shopping",2.5,35,1
tVMwKnashaK7V00XIRjtgw,sLgIenN5t-fFALQUkOvCyQ,5,2725,Melissa,67,4900,1,0,0,0,3.8,Ralph's Market,Moorestown,NJ,"Food, Seafood Markets, Delis, Specialty Food, Meat Shops, Butcher, Restaurants",4.5,19,1
63-2PK0__Z3Zr1X-2mu1wQ,0vCsslN-TYnDeOSNT4rIfg,4,6179,Betsy,314,6201,4,2,2,27,3.8,Whole Foods Market,Carmel,IN,"Food, Organic Stores, Specialty Food, Health Markets, Grocery",3.5,44,1
_WEZMOBfFxTQSrt7FL4sCw,#NAME?,5,3861,Kendall,13,3861,0,0,0,0,3.21,Blue Dream Vapor,Voorhees Township,NJ,"Shopping, Tobacco Shops, Vape Shops, Nightlife",5,26,1
DEiAhP-xb4i-71foPKSqxQ,cXSyVvOr9YRN9diDkaWs0Q,5,3635,David,74,4861,0,0,0,3,3.51,Honey's Sit-N-Eat,Philadelphia,PA,"Southern, Restaurants, American (Traditional)",4,1396,1
wW9SywjWgtjAMveKR0r3lA,sLgnx_WFCjEoPsS6NwU70Q,5,4039,Deanna,11,4044,1,0,0,0,3.27,Le Peep,Meridian,ID,"Event Planning & Services, Salad, Caterers, American (New), Sandwiches, Restaurants, Breakfast & Brunch",4,259,1
nyjj6EHn29se2IE8c_Wq4A,2K75poiMupFTvpQq5REWTA,5,4771,Gabriela,43,5806,2,1,2,2,4.07,Kajun's Pub,New Orleans,LA,"Pubs, Dive Bars, Bars, Nightlife, Karaoke",3.5,139,1
5h9JA231vPilNAIjHxwGng,lj-E32x9_FA7GmUrBGBEWg,5,3982,Aditi,278,4496,0,0,0,22,4.33,Brio Italian Grille,St Louis,MO,"Bars, Pizza, Nightlife, Cocktail Bars, Italian, Restaurants",3.5,366,1
16yfdXvoj6ra0hqFjLu2cQ,DRnvSL_I8MLuTLhl6O4JBQ,5,3434,Mackie,140,4621,3,0,0,5,4.09,Gennaro's Tomato PIE,Philadelphia,PA,"Pizza, Restaurants",3.5,49,1
_kp3hr0ohALINduHTERs9Q,z680Aylt8wN2KAeFM1hy-A,5,3669,Caiti,188,4423,0,0,0,11,4.14,Chatham Tap Mass. Ave.,Indianapolis,IN,"Bars, British, Pubs, Nightlife, Pizza, Restaurants, Chicken Wings",4,427,1
W_VNrooLU3h_r-Iw5HLo_w,rKlPSPn0wF5tkCrWZzBnbA,4,4638,David,25,5142,1,1,0,0,3.42,Audubon Ale House,Audubon,PA,"Restaurants, American (Traditional)",2.5,36,1
JTbWKeaQLH0w2TWCiRjq4g,F_wIC6i5y4zdQyp99R7PdQ,4,4946,Jason,198,5220,1,0,1,22,3.85,Blueberry Hill Pancake House,Indianapolis,IN,"American (Traditional), Breakfast & Brunch, Restaurants, Specialty Food, Salad, Food",3.5,101,1
kKLdiuoR2ED3SPwAEjqI0w,XQLdTCJvjoxxqrYGiE-YYQ,5,5270,Ronald,54,5450,0,0,0,2,4.35,Varietees Bird Store,Valley Park,MO,"Pets, Pet Stores, Bird Shops",5,15,1
gL0PnnFMmJbWphaOh_6BsQ,Mha77MN_BYGB-w7DONZ5YA,4,4265,Rob,72,4487,3,0,1,9,3.99,Cuenelli's Peruvian Restaurant,Tampa,FL,"Peruvian, Restaurants, Latin American",4,249,1
xjQSpme1Z7Xw8XehRLpYuA,EtKSTHV5Qx_Q7Aur9o4kQQ,4,4771,K,240,6100,0,0,0,6,3.89,Village Whiskey,Philadelphia,PA,"Bars, Nightlife, Whiskey Bars, Burgers, Restaurants, American (New)",4,1553,1
Q9k86VEch13kfZt1k_KxFw,RSAcMSbxpxskQ6dIIN6QUw,5,2871,R. Alan,5,4101,0,0,0,0,4.8,Sport Clips Haircuts of Downtown Boise,Boise,ID,"Beauty & Spas, Men's Hair Salons, Barbers, Hair Salons",3.5,17,1
kBPBo94HVqNTw_ctdiFJHA,dpwkz52tHB2MCPv53I2aRA,4,3360,Kathleen,22,3666,0,0,0,1,2.92,Jazmine,Reno,NV,"Restaurants, Chinese, Asian Fusion, Sushi Bars",3.5,455,1
WQhgAg8ovchnA1FZCpbyWA,ISBBeqLeERHiKfqa7PZkuA,4,5306,Michael,49,5360,3,0,1,9,4.31,B's Diner,Edmonton,AB,"Diners, Restaurants",3.5,16,1
ZDUCfIgyPVG7HhFDWhK7kQ,EneM1oBFxncaR1nQCD3gYA,5,4637,Laura,42,5147,0,0,0,0,3.36,Heads & Tails Beauty Boutique,Philadelphia,PA,"Hair Salons, Day Spas, Beauty & Spas, Hair Removal",4.5,215,1
3n_QYiWlZdt5C9ogbsLEdA,wP9Cx-jxLflhv6c1mGIjYA,5,5077,Michael,29,6067,2,1,0,6,4.24,Santana's Bakery & Cafe,Camden,NJ,"Breakfast & Brunch, Bakeries, Food, Cafes, Sandwiches, Restaurants",5,7,1
3TW9UF4V_hBduHcBvUbDVw,Zi-F-YvyVOK0k5QD7lrLOg,5,3514,Natasha,687,4211,1,1,1,241,3.7800000000000002,Muriel's Jackson Square,New Orleans,LA,"Cajun/Creole, Restaurants",4,1963,1
au30JemWvCjjTp5vWdOLow,Gw7UW0E2BguzL9suQnwDeg,5,2882,Ben,64,3806,2,0,1,4,4.08,SPOT Gourmet Burgers,Philadelphia,PA,"Restaurants, Food, Cheesesteaks, Food Trucks, Burgers",4.5,282,1
3TlGZhQjrEvacyHhGxdKxA,14JwHj1Cxs5bkkJg5iuPog,5,3348,Eric,101,5873,3,1,5,15,3.62,Alpine Lock and Key,Reno,NV,"Gunsmith, Local Services, Keys & Locksmiths, Building Supplies, Safe Stores, Home Services, Shopping",5,234,1
eGZvv1U1tRoV2UJqv4AIhg,cBp1fn2LXpSHe4VbTXLYEw,5,2965,Amy,15,3332,0,0,0,1,4.47,Bab Café - Reno,Reno,NV,"Restaurants, Cafes, Korean, Gluten-Free, Comfort Food, Vegetarian, Vegan, Chicken Wings",4.5,470,1
86Fgk1s0tAVioJtVnJeBHg,W4ZEKkva9HpAdZG88juwyQ,5,4145,Ali,124,5823,1,0,0,3,4.04,Mr. B's Bistro,New Orleans,LA,"Bars, Breakfast & Brunch, Restaurants, Barbeque, Cajun/Creole, Cafes, Cocktail Bars, Nightlife",4,2064,1
NyUuEF18_9trHBZpR9H4PA,I8eSWVzc_y9ORuKWgl07Tw,5,4181,Tina,18,4308,3,0,0,3,4.47,European Wax Center,Philadelphia,PA,"Beauty & Spas, Waxing, Hair Removal, Skin Care",4,298,1
zcYZgNeJHpKCSBRwh6WskQ,SbdL-8NSmTWgSwdGZBa7WQ,5,3798,Virginia,76,5031,0,0,0,1,4.59,Fresco Pizzeria,Tucson,AZ,"Food, Food Delivery Services, Salad, Italian, Pizza, Restaurants",4,240,1
8bKjmdE9h9Jc8hzCO7EJsQ,j5U5O3scMvPe67jzJcWFug,5,2894,Carolyn,469,6023,0,0,0,38,3.79,Zaxby's Chicken Fingers & Buffalo Wings,Tampa,FL,"Restaurants, Chicken Shop, Chicken Wings, Salad, Fast Food",3,37,1
rp8AfN3VT2I6nykW6FWqkw,-02xFuruu85XmDn2xiynJw,5,4751,Greg,43,5606,0,0,0,1,4.04,Family Vision Center,Tucson,AZ,"Shopping, Ophthalmologists, Optometrists, Doctors, Eyewear & Opticians, Health & Medical, Laser Eye Surgery/Lasik",4.5,109,1
TkFfkUhNLczx5LB-uR9qaw,7EhTT4iEuA7JaaWA-eI3Qw,5,3484,Tina,453,5893,7,5,7,126,4.5600000000000005,Seasons Cafe & Bakery,Pinellas Park,FL,"Food, Bakeries, Asian Fusion, Vietnamese, Restaurants, Specialty Food, Delis, Sandwiches, Bubble Tea, Soup",4,292,1
Ta5JmqbaPH-ACuPBJ0Jybw,zSqTndm5Alq9dW1PyzbdTA,5,2923,Ron,24,3438,1,0,1,0,3.88,Grand Isle,New Orleans,LA,"Seafood, Southern, Food, Live/Raw Food, Restaurants, Desserts, Local Flavor",4,588,1
cWAKzsMt0iMjBNPuNJVgDQ,M0r9lUn2gLFYgIwIfG8-bQ,4,3272,Paul,20,4844,0,0,0,1,4.3,Baileys' Range,Saint Louis,MO,"Ice Cream & Frozen Yogurt, Burgers, Food, Nightlife, Beer Bar, Bars, Restaurants",3.5,1567,1
dEXDFQs_mLhhbXBkFlj8MA,s3FRhtaNU8dt-mKkLKUQaQ,4,5234,Danny,29,5320,1,0,0,0,3.26,RuSan's Sushi and Seafood,Nashville,TN,"Sushi Bars, Ramen, Food, Beer, Wine & Spirits, Restaurants, Burgers, Japanese, Seafood",3,206,1
OR5Zm8Wt-nceHN1hx1qJUw,u-w0dEUZAUF3JyGS_-KiTQ,5,4506,Cara,42,5139,0,0,0,0,3.81,Black 13 Tattoo Parlor,Nashville,TN,"Tattoo, Beauty & Spas",4.5,113,1
vFd8aBLg1kFcd0kCkoi-xw,GUMVStVaJfWmCIpQA4TtHg,4,2683,Retna,655,3547,0,0,2,48,4.4,Crazy Sushi,Philadelphia,PA,"Restaurants, Japanese, Sushi Bars",4,550,1
JDBlafv8p0UBtVFZ4LnRhw,GOSVLhjUT6TnrPhkkmDOpw,5,3200,Joanne,12,3389,0,0,0,0,3.67,Vineyards Cafe,Philadelphia,PA,"Coffee & Tea, Cafes, Food, Creperies, Internet Cafes, Restaurants, Breakfast & Brunch",4.5,192,1
0q4JN-oyb_wYV1UyQPrdJw,R07rb3FN2QoRIbB6r6HDxQ,5,2559,Cheyenne,16,2611,0,0,0,3,4.94,Tastee Restaurant,Kenner,LA,"Breakfast & Brunch, Donuts, Restaurants, Food, Sandwiches",4.5,141,1
